route_id,service_id,trip_id,shape_id,trip_headsign,direction_id,block_id,trip_short_name
"11-MRe-2-y08-1","T2","3.T2.11-MRe-2-y08-1.74.R","11-MRe-2-y08-1.74.R","centrepoint Metro Station","1","",""
"11-MRe-2-y08-1","T2","4.T2.11-MRe-2-y08-1.74.R","11-MRe-2-y08-1.74.R","centrepoint Metro Station","1","",""
"11-MRe-2-y08-1","T2","5.T2.11-MRe-2-y08-1.74.R","11-MRe-2-y08-1.74.R","centrepoint Metro Station","1","",""
"11-MRe-2-y08-1","T2","6.T2.11-MRe-2-y08-1.74.R","11-MRe-2-y08-1.74.R","centrepoint Metro Station","1","",""
"11-MRe-2-y08-1","T2","7.T2.11-MRe-2-y08-1.74.R","11-MRe-2-y08-1.74.R","centrepoint Metro Station","1","",""
"11-MRe-2-y08-1","T2","8.T2.11-MRe-2-y08-1.74.R","11-MRe-2-y08-1.74.R","centrepoint Metro Station","1","",""
"11-MRe-2-y08-1","T2","9.T2.11-MRe-2-y08-1.74.R","11-MRe-2-y08-1.74.R","centrepoint Metro Station","1","",""
"11-MRe-2-y08-1","T2","10.T2.11-MRe-2-y08-1.74.R","11-MRe-2-y08-1.74.R","centrepoint Metro Station","1","",""
"11-MRe-2-y08-1","T2","11.T2.11-MRe-2-y08-1.74.R","11-MRe-2-y08-1.74.R","centrepoint Metro Station","1","",""
"11-MRe-2-y08-1","T2","12.T2.11-MRe-2-y08-1.74.R","11-MRe-2-y08-1.74.R","centrepoint Metro Station","1","",""
"11-MRe-2-y08-1","T2","13.T2.11-MRe-2-y08-1.74.R","11-MRe-2-y08-1.74.R","centrepoint Metro Station","1","",""
"11-MRe-2-y08-1","T2","14.T2.11-MRe-2-y08-1.74.R","11-MRe-2-y08-1.74.R","centrepoint Metro Station","1","",""
"11-MRe-2-y08-1","T2","15.T2.11-MRe-2-y08-1.74.R","11-MRe-2-y08-1.74.R","centrepoint Metro Station","1","",""
"11-MRe-2-y08-1","T2","16.T2.11-MRe-2-y08-1.74.R","11-MRe-2-y08-1.74.R","centrepoint Metro Station","1","",""
"11-MRe-2-y08-1","T2","17.T2.11-MRe-2-y08-1.74.R","11-MRe-2-y08-1.74.R","centrepoint Metro Station","1","",""
"11-MRe-2-y08-1","T2","18.T2.11-MRe-2-y08-1.74.R","11-MRe-2-y08-1.74.R","centrepoint Metro Station","1","",""
"11-MRe-2-y08-1","T2","19.T2.11-MRe-2-y08-1.74.R","11-MRe-2-y08-1.74.R","centrepoint Metro Station","1","",""
"11-MRe-2-y08-1","T2","20.T2.11-MRe-2-y08-1.74.R","11-MRe-2-y08-1.74.R","centrepoint Metro Station","1","",""
"11-MRe-2-y08-1","T2","21.T2.11-MRe-2-y08-1.74.R","11-MRe-2-y08-1.74.R","centrepoint Metro Station","1","",""
"11-MRe-2-y08-1","T2","22.T2.11-MRe-2-y08-1.74.R","11-MRe-2-y08-1.74.R","centrepoint Metro Station","1","",""
"11-MRe-2-y08-1","T2","23.T2.11-MRe-2-y08-1.74.R","11-MRe-2-y08-1.74.R","centrepoint Metro Station","1","",""
"11-MRe-2-y08-1","T2","24.T2.11-MRe-2-y08-1.74.R","11-MRe-2-y08-1.74.R","centrepoint Metro Station","1","",""
"11-MRe-2-y08-1","T2","25.T2.11-MRe-2-y08-1.74.R","11-MRe-2-y08-1.74.R","centrepoint Metro Station","1","",""
"11-MRe-2-y08-1","T2","26.T2.11-MRe-2-y08-1.74.R","11-MRe-2-y08-1.74.R","centrepoint Metro Station","1","",""
"11-MRe-2-y08-1","T2","27.T2.11-MRe-2-y08-1.74.R","11-MRe-2-y08-1.74.R","centrepoint Metro Station","1","",""
"11-MRe-2-y08-1","T2","28.T2.11-MRe-2-y08-1.74.R","11-MRe-2-y08-1.74.R","centrepoint Metro Station","1","",""
"11-MRe-2-y08-1","T2","29.T2.11-MRe-2-y08-1.74.R","11-MRe-2-y08-1.74.R","centrepoint Metro Station","1","",""
"11-MRe-2-y08-1","T2","30.T2.11-MRe-2-y08-1.74.R","11-MRe-2-y08-1.74.R","centrepoint Metro Station","1","",""
"11-MRe-2-y08-1","T2","31.T2.11-MRe-2-y08-1.74.R","11-MRe-2-y08-1.74.R","centrepoint Metro Station","1","",""
"11-MRe-2-y08-1","T2","32.T2.11-MRe-2-y08-1.74.R","11-MRe-2-y08-1.74.R","centrepoint Metro Station","1","",""
"11-MRe-2-y08-1","T2","33.T2.11-MRe-2-y08-1.74.R","11-MRe-2-y08-1.74.R","centrepoint Metro Station","1","",""
"11-MRe-2-y08-1","T2","34.T2.11-MRe-2-y08-1.74.R","11-MRe-2-y08-1.74.R","centrepoint Metro Station","1","",""
"11-MRe-2-y08-1","T2","35.T2.11-MRe-2-y08-1.74.R","11-MRe-2-y08-1.74.R","centrepoint Metro Station","1","",""
"11-MRe-2-y08-1","T2","36.T2.11-MRe-2-y08-1.74.R","11-MRe-2-y08-1.74.R","centrepoint Metro Station","1","",""
"11-MRe-2-y08-1","T2","37.T2.11-MRe-2-y08-1.74.R","11-MRe-2-y08-1.74.R","centrepoint Metro Station","1","",""
"11-MRe-2-y08-1","T2","38.T2.11-MRe-2-y08-1.74.R","11-MRe-2-y08-1.74.R","centrepoint Metro Station","1","",""
"11-MRe-2-y08-1","T2","39.T2.11-MRe-2-y08-1.74.R","11-MRe-2-y08-1.74.R","centrepoint Metro Station","1","",""
"11-MRe-2-y08-1","T2","40.T2.11-MRe-2-y08-1.74.R","11-MRe-2-y08-1.74.R","centrepoint Metro Station","1","",""
"11-MRe-2-y08-1","T2","41.T2.11-MRe-2-y08-1.74.R","11-MRe-2-y08-1.74.R","centrepoint Metro Station","1","",""
"11-MRe-2-y08-1","T2","42.T2.11-MRe-2-y08-1.74.R","11-MRe-2-y08-1.74.R","centrepoint Metro Station","1","",""
"11-MRe-2-y08-1","T2","43.T2.11-MRe-2-y08-1.74.R","11-MRe-2-y08-1.74.R","centrepoint Metro Station","1","",""
"11-MRe-2-y08-1","T2","44.T2.11-MRe-2-y08-1.74.R","11-MRe-2-y08-1.74.R","centrepoint Metro Station","1","",""
"11-MRe-2-y08-1","T2","45.T2.11-MRe-2-y08-1.74.R","11-MRe-2-y08-1.74.R","centrepoint Metro Station","1","",""
"11-MRe-2-y08-1","T2","46.T2.11-MRe-2-y08-1.74.R","11-MRe-2-y08-1.74.R","centrepoint Metro Station","1","",""
"11-MRe-2-y08-1","T2","47.T2.11-MRe-2-y08-1.74.R","11-MRe-2-y08-1.74.R","centrepoint Metro Station","1","",""
"11-MRe-2-y08-1","T2","48.T2.11-MRe-2-y08-1.74.R","11-MRe-2-y08-1.74.R","centrepoint Metro Station","1","",""
"11-MRe-2-y08-1","T2","49.T2.11-MRe-2-y08-1.74.R","11-MRe-2-y08-1.74.R","centrepoint Metro Station","1","",""
"11-MRe-2-y08-1","T2","50.T2.11-MRe-2-y08-1.74.R","11-MRe-2-y08-1.74.R","centrepoint Metro Station","1","",""
"11-MRe-2-y08-1","T2","51.T2.11-MRe-2-y08-1.74.R","11-MRe-2-y08-1.74.R","centrepoint Metro Station","1","",""
"11-MRe-2-y08-1","T2","52.T2.11-MRe-2-y08-1.74.R","11-MRe-2-y08-1.74.R","centrepoint Metro Station","1","",""
"11-MRe-2-y08-1","T2","53.T2.11-MRe-2-y08-1.74.R","11-MRe-2-y08-1.74.R","centrepoint Metro Station","1","",""
"11-MRe-2-y08-1","T2","54.T2.11-MRe-2-y08-1.74.R","11-MRe-2-y08-1.74.R","centrepoint Metro Station","1","",""
"11-MRe-2-y08-1","T2","55.T2.11-MRe-2-y08-1.74.R","11-MRe-2-y08-1.74.R","centrepoint Metro Station","1","",""
"11-MRe-2-y08-1","T2","56.T2.11-MRe-2-y08-1.74.R","11-MRe-2-y08-1.74.R","centrepoint Metro Station","1","",""
"11-MRe-2-y08-1","T2","57.T2.11-MRe-2-y08-1.74.R","11-MRe-2-y08-1.74.R","centrepoint Metro Station","1","",""
"11-MRe-2-y08-1","T2","58.T2.11-MRe-2-y08-1.74.R","11-MRe-2-y08-1.74.R","centrepoint Metro Station","1","",""
"11-MRe-2-y08-1","T2","59.T2.11-MRe-2-y08-1.74.R","11-MRe-2-y08-1.74.R","centrepoint Metro Station","1","",""
"11-MRe-2-y08-1","T2","60.T2.11-MRe-2-y08-1.74.R","11-MRe-2-y08-1.74.R","centrepoint Metro Station","1","",""
"11-MRe-2-y08-1","T2","61.T2.11-MRe-2-y08-1.74.R","11-MRe-2-y08-1.74.R","centrepoint Metro Station","1","",""
"11-MRe-2-y08-1","T2","62.T2.11-MRe-2-y08-1.74.R","11-MRe-2-y08-1.74.R","centrepoint Metro Station","1","",""
"11-MRe-2-y08-1","T2","63.T2.11-MRe-2-y08-1.74.R","11-MRe-2-y08-1.74.R","centrepoint Metro Station","1","",""
"11-MRe-2-y08-1","T2","64.T2.11-MRe-2-y08-1.74.R","11-MRe-2-y08-1.74.R","centrepoint Metro Station","1","",""
"11-MRe-2-y08-1","T2","65.T2.11-MRe-2-y08-1.74.R","11-MRe-2-y08-1.74.R","centrepoint Metro Station","1","",""
"11-MRe-2-y08-1","T2","66.T2.11-MRe-2-y08-1.74.R","11-MRe-2-y08-1.74.R","centrepoint Metro Station","1","",""
"11-MRe-2-y08-1","T2","67.T2.11-MRe-2-y08-1.74.R","11-MRe-2-y08-1.74.R","centrepoint Metro Station","1","",""
"11-MRe-2-y08-1","T2","68.T2.11-MRe-2-y08-1.74.R","11-MRe-2-y08-1.74.R","centrepoint Metro Station","1","",""
"11-MRe-2-y08-1","T2","69.T2.11-MRe-2-y08-1.74.R","11-MRe-2-y08-1.74.R","centrepoint Metro Station","1","",""
"11-MRe-2-y08-1","T2","70.T2.11-MRe-2-y08-1.74.R","11-MRe-2-y08-1.74.R","centrepoint Metro Station","1","",""
"11-MRe-2-y08-1","T2","71.T2.11-MRe-2-y08-1.74.R","11-MRe-2-y08-1.74.R","centrepoint Metro Station","1","",""
"11-MRe-2-y08-1","T2","72.T2.11-MRe-2-y08-1.74.R","11-MRe-2-y08-1.74.R","centrepoint Metro Station","1","",""
"11-MRe-2-y08-1","T2","73.T2.11-MRe-2-y08-1.74.R","11-MRe-2-y08-1.74.R","centrepoint Metro Station","1","",""
"11-MRe-2-y08-1","T2","74.T2.11-MRe-2-y08-1.74.R","11-MRe-2-y08-1.74.R","centrepoint Metro Station","1","",""
"11-MRe-2-y08-1","T2","75.T2.11-MRe-2-y08-1.74.R","11-MRe-2-y08-1.74.R","centrepoint Metro Station","1","",""
"11-MRe-2-y08-1","T2","76.T2.11-MRe-2-y08-1.74.R","11-MRe-2-y08-1.74.R","centrepoint Metro Station","1","",""
"11-MRe-2-y08-1","T2","77.T2.11-MRe-2-y08-1.74.R","11-MRe-2-y08-1.74.R","centrepoint Metro Station","1","",""
"11-MRe-2-y08-1","T2","78.T2.11-MRe-2-y08-1.74.R","11-MRe-2-y08-1.74.R","centrepoint Metro Station","1","",""
"11-MRe-2-y08-1","T2","79.T2.11-MRe-2-y08-1.74.R","11-MRe-2-y08-1.74.R","centrepoint Metro Station","1","",""
"11-MRe-2-y08-1","T2","80.T2.11-MRe-2-y08-1.74.R","11-MRe-2-y08-1.74.R","centrepoint Metro Station","1","",""
"11-MRe-2-y08-1","T2","81.T2.11-MRe-2-y08-1.74.R","11-MRe-2-y08-1.74.R","centrepoint Metro Station","1","",""
"11-MRe-2-y08-1","T2","82.T2.11-MRe-2-y08-1.74.R","11-MRe-2-y08-1.74.R","centrepoint Metro Station","1","",""
"11-MRe-2-y08-1","T2","83.T2.11-MRe-2-y08-1.74.R","11-MRe-2-y08-1.74.R","centrepoint Metro Station","1","",""
"11-MRe-2-y08-1","T2","84.T2.11-MRe-2-y08-1.74.R","11-MRe-2-y08-1.74.R","centrepoint Metro Station","1","",""
"11-MRe-2-y08-1","T2","85.T2.11-MRe-2-y08-1.74.R","11-MRe-2-y08-1.74.R","centrepoint Metro Station","1","",""
"11-MRe-2-y08-1","T2","86.T2.11-MRe-2-y08-1.74.R","11-MRe-2-y08-1.74.R","centrepoint Metro Station","1","",""
"11-MRe-2-y08-1","T2","87.T2.11-MRe-2-y08-1.74.R","11-MRe-2-y08-1.74.R","centrepoint Metro Station","1","",""
"11-MRe-2-y08-1","T2","88.T2.11-MRe-2-y08-1.74.R","11-MRe-2-y08-1.74.R","centrepoint Metro Station","1","",""
"11-MRe-2-y08-1","T2","89.T2.11-MRe-2-y08-1.74.R","11-MRe-2-y08-1.74.R","centrepoint Metro Station","1","",""
"11-MRe-2-y08-1","T2","90.T2.11-MRe-2-y08-1.74.R","11-MRe-2-y08-1.74.R","centrepoint Metro Station","1","",""
"11-MRe-2-y08-1","T2","91.T2.11-MRe-2-y08-1.74.R","11-MRe-2-y08-1.74.R","centrepoint Metro Station","1","",""
"11-MRe-2-y08-1","T2","92.T2.11-MRe-2-y08-1.74.R","11-MRe-2-y08-1.74.R","centrepoint Metro Station","1","",""
"11-MRe-2-y08-1","T2","93.T2.11-MRe-2-y08-1.74.R","11-MRe-2-y08-1.74.R","centrepoint Metro Station","1","",""
"11-MRe-2-y08-1","T2","94.T2.11-MRe-2-y08-1.74.R","11-MRe-2-y08-1.74.R","centrepoint Metro Station","1","",""
"11-MRe-2-y08-1","T2","95.T2.11-MRe-2-y08-1.74.R","11-MRe-2-y08-1.74.R","centrepoint Metro Station","1","",""
"11-MRe-2-y08-1","T2","96.T2.11-MRe-2-y08-1.74.R","11-MRe-2-y08-1.74.R","centrepoint Metro Station","1","",""
"11-MRe-2-y08-1","T2","97.T2.11-MRe-2-y08-1.74.R","11-MRe-2-y08-1.74.R","centrepoint Metro Station","1","",""
"11-MRe-2-y08-1","T2","98.T2.11-MRe-2-y08-1.74.R","11-MRe-2-y08-1.74.R","centrepoint Metro Station","1","",""
"11-MRe-2-y08-1","T2","99.T2.11-MRe-2-y08-1.74.R","11-MRe-2-y08-1.74.R","centrepoint Metro Station","1","",""
"11-MRe-2-y08-1","T2","100.T2.11-MRe-2-y08-1.74.R","11-MRe-2-y08-1.74.R","centrepoint Metro Station","1","",""
"11-MRe-2-y08-1","T2","101.T2.11-MRe-2-y08-1.74.R","11-MRe-2-y08-1.74.R","centrepoint Metro Station","1","",""
"11-MRe-2-y08-1","T2","102.T2.11-MRe-2-y08-1.74.R","11-MRe-2-y08-1.74.R","centrepoint Metro Station","1","",""
"11-MRe-2-y08-1","T2","103.T2.11-MRe-2-y08-1.74.R","11-MRe-2-y08-1.74.R","centrepoint Metro Station","1","",""
"11-MRe-2-y08-1","T2","104.T2.11-MRe-2-y08-1.74.R","11-MRe-2-y08-1.74.R","centrepoint Metro Station","1","",""
"11-MRe-2-y08-1","T2","105.T2.11-MRe-2-y08-1.74.R","11-MRe-2-y08-1.74.R","centrepoint Metro Station","1","",""
"11-MRe-2-y08-1","T2","106.T2.11-MRe-2-y08-1.74.R","11-MRe-2-y08-1.74.R","centrepoint Metro Station","1","",""
"11-MRe-2-y08-1","T2","107.T2.11-MRe-2-y08-1.74.R","11-MRe-2-y08-1.74.R","centrepoint Metro Station","1","",""
"11-MRe-2-y08-1","T2","108.T2.11-MRe-2-y08-1.74.R","11-MRe-2-y08-1.74.R","centrepoint Metro Station","1","",""
"11-MRe-2-y08-1","T2","109.T2.11-MRe-2-y08-1.74.R","11-MRe-2-y08-1.74.R","centrepoint Metro Station","1","",""
"11-MRe-2-y08-1","T2","110.T2.11-MRe-2-y08-1.74.R","11-MRe-2-y08-1.74.R","centrepoint Metro Station","1","",""
"11-MRe-2-y08-1","T2","111.T2.11-MRe-2-y08-1.74.R","11-MRe-2-y08-1.74.R","centrepoint Metro Station","1","",""
"11-MRe-2-y08-1","T2","112.T2.11-MRe-2-y08-1.74.R","11-MRe-2-y08-1.74.R","centrepoint Metro Station","1","",""
"11-MRe-2-y08-1","T2","113.T2.11-MRe-2-y08-1.74.R","11-MRe-2-y08-1.74.R","centrepoint Metro Station","1","",""
"11-MRe-2-y08-1","T2","114.T2.11-MRe-2-y08-1.74.R","11-MRe-2-y08-1.74.R","centrepoint Metro Station","1","",""
"11-MRe-2-y08-1","T2","115.T2.11-MRe-2-y08-1.74.R","11-MRe-2-y08-1.74.R","centrepoint Metro Station","1","",""
"11-MRe-2-y08-1","T2","116.T2.11-MRe-2-y08-1.74.R","11-MRe-2-y08-1.74.R","centrepoint Metro Station","1","",""
"11-MRe-2-y08-1","T2","117.T2.11-MRe-2-y08-1.74.R","11-MRe-2-y08-1.74.R","centrepoint Metro Station","1","",""
"11-MRe-2-y08-1","T2","118.T2.11-MRe-2-y08-1.74.R","11-MRe-2-y08-1.74.R","centrepoint Metro Station","1","",""
"11-MRe-2-y08-1","T2","119.T2.11-MRe-2-y08-1.74.R","11-MRe-2-y08-1.74.R","centrepoint Metro Station","1","",""
"11-MRe-2-y08-1","T2","120.T2.11-MRe-2-y08-1.74.R","11-MRe-2-y08-1.74.R","centrepoint Metro Station","1","",""
"11-MRe-2-y08-1","T2","121.T2.11-MRe-2-y08-1.74.R","11-MRe-2-y08-1.74.R","centrepoint Metro Station","1","",""
"11-MRe-2-y08-1","T2","122.T2.11-MRe-2-y08-1.74.R","11-MRe-2-y08-1.74.R","centrepoint Metro Station","1","",""
"11-MRe-2-y08-1","T2","123.T2.11-MRe-2-y08-1.74.R","11-MRe-2-y08-1.74.R","centrepoint Metro Station","1","",""
"11-MRe-2-y08-1","T2","124.T2.11-MRe-2-y08-1.74.R","11-MRe-2-y08-1.74.R","centrepoint Metro Station","1","",""
"11-MRe-2-y08-1","T2","125.T2.11-MRe-2-y08-1.74.R","11-MRe-2-y08-1.74.R","centrepoint Metro Station","1","",""
"11-MRe-2-y08-1","T2","126.T2.11-MRe-2-y08-1.74.R","11-MRe-2-y08-1.74.R","centrepoint Metro Station","1","",""
"11-MRe-2-y08-1","T2","127.T2.11-MRe-2-y08-1.74.R","11-MRe-2-y08-1.74.R","centrepoint Metro Station","1","",""
"11-MRe-2-y08-1","T2","128.T2.11-MRe-2-y08-1.74.R","11-MRe-2-y08-1.74.R","centrepoint Metro Station","1","",""
"11-MRe-2-y08-1","T2","129.T2.11-MRe-2-y08-1.74.R","11-MRe-2-y08-1.74.R","centrepoint Metro Station","1","",""
"11-MRe-2-y08-1","T2","130.T2.11-MRe-2-y08-1.74.R","11-MRe-2-y08-1.74.R","centrepoint Metro Station","1","",""
"11-MRe-2-y08-1","T2","131.T2.11-MRe-2-y08-1.74.R","11-MRe-2-y08-1.74.R","centrepoint Metro Station","1","",""
"11-MRe-2-y08-1","T2","132.T2.11-MRe-2-y08-1.74.R","11-MRe-2-y08-1.74.R","centrepoint Metro Station","1","",""
"11-MRe-2-y08-1","T2","133.T2.11-MRe-2-y08-1.74.R","11-MRe-2-y08-1.74.R","centrepoint Metro Station","1","",""
"11-MRe-2-y08-1","T2","273.T2.11-MRe-2-y08-1.74.R","11-MRe-2-y08-1.74.R","centrepoint Metro Station","1","",""
"11-MRe-2-y08-1","T2","274.T2.11-MRe-2-y08-1.74.R","11-MRe-2-y08-1.74.R","centrepoint Metro Station","1","",""
"11-MRe-2-y08-1","T2","275.T2.11-MRe-2-y08-1.74.R","11-MRe-2-y08-1.74.R","centrepoint Metro Station","1","",""
"11-MRe-2-y08-1","T2","276.T2.11-MRe-2-y08-1.74.R","11-MRe-2-y08-1.74.R","centrepoint Metro Station","1","",""
"11-MRe-2-y08-1","T2","134.T2.11-MRe-2-y08-1.75.H","11-MRe-2-y08-1.75.H","Life Pharmacy Metro Station","0","",""
"11-MRe-2-y08-1","T2","135.T2.11-MRe-2-y08-1.76.H","11-MRe-2-y08-1.76.H","Life Pharmacy Metro Station","0","",""
"11-MRe-2-y08-1","T2","136.T2.11-MRe-2-y08-1.77.H","11-MRe-2-y08-1.77.H","Life Pharmacy Metro Station","0","",""
"11-MRe-2-y08-1","T2","137.T2.11-MRe-2-y08-1.78.H","11-MRe-2-y08-1.78.H","Life Pharmacy Metro Station","0","",""
"11-MRe-2-y08-1","T2","138.T2.11-MRe-2-y08-1.79.H","11-MRe-2-y08-1.79.H","Life Pharmacy Metro Station","0","",""
"11-MRe-2-y08-1","T2","139.T2.11-MRe-2-y08-1.79.H","11-MRe-2-y08-1.79.H","Life Pharmacy Metro Station","0","",""
"11-MRe-2-y08-1","T2","140.T2.11-MRe-2-y08-1.79.H","11-MRe-2-y08-1.79.H","Life Pharmacy Metro Station","0","",""
"11-MRe-2-y08-1","T2","141.T2.11-MRe-2-y08-1.79.H","11-MRe-2-y08-1.79.H","Life Pharmacy Metro Station","0","",""
"11-MRe-2-y08-1","T2","142.T2.11-MRe-2-y08-1.79.H","11-MRe-2-y08-1.79.H","Life Pharmacy Metro Station","0","",""
"11-MRe-2-y08-1","T2","143.T2.11-MRe-2-y08-1.79.H","11-MRe-2-y08-1.79.H","Life Pharmacy Metro Station","0","",""
"11-MRe-2-y08-1","T2","144.T2.11-MRe-2-y08-1.79.H","11-MRe-2-y08-1.79.H","Life Pharmacy Metro Station","0","",""
"11-MRe-2-y08-1","T2","145.T2.11-MRe-2-y08-1.79.H","11-MRe-2-y08-1.79.H","Life Pharmacy Metro Station","0","",""
"11-MRe-2-y08-1","T2","146.T2.11-MRe-2-y08-1.79.H","11-MRe-2-y08-1.79.H","Life Pharmacy Metro Station","0","",""
"11-MRe-2-y08-1","T2","147.T2.11-MRe-2-y08-1.79.H","11-MRe-2-y08-1.79.H","Life Pharmacy Metro Station","0","",""
"11-MRe-2-y08-1","T2","148.T2.11-MRe-2-y08-1.79.H","11-MRe-2-y08-1.79.H","Life Pharmacy Metro Station","0","",""
"11-MRe-2-y08-1","T2","149.T2.11-MRe-2-y08-1.79.H","11-MRe-2-y08-1.79.H","Life Pharmacy Metro Station","0","",""
"11-MRe-2-y08-1","T2","150.T2.11-MRe-2-y08-1.79.H","11-MRe-2-y08-1.79.H","Life Pharmacy Metro Station","0","",""
"11-MRe-2-y08-1","T2","151.T2.11-MRe-2-y08-1.79.H","11-MRe-2-y08-1.79.H","Life Pharmacy Metro Station","0","",""
"11-MRe-2-y08-1","T2","152.T2.11-MRe-2-y08-1.79.H","11-MRe-2-y08-1.79.H","Life Pharmacy Metro Station","0","",""
"11-MRe-2-y08-1","T2","153.T2.11-MRe-2-y08-1.79.H","11-MRe-2-y08-1.79.H","Life Pharmacy Metro Station","0","",""
"11-MRe-2-y08-1","T2","154.T2.11-MRe-2-y08-1.79.H","11-MRe-2-y08-1.79.H","Life Pharmacy Metro Station","0","",""
"11-MRe-2-y08-1","T2","155.T2.11-MRe-2-y08-1.79.H","11-MRe-2-y08-1.79.H","Life Pharmacy Metro Station","0","",""
"11-MRe-2-y08-1","T2","156.T2.11-MRe-2-y08-1.79.H","11-MRe-2-y08-1.79.H","Life Pharmacy Metro Station","0","",""
"11-MRe-2-y08-1","T2","157.T2.11-MRe-2-y08-1.79.H","11-MRe-2-y08-1.79.H","Life Pharmacy Metro Station","0","",""
"11-MRe-2-y08-1","T2","158.T2.11-MRe-2-y08-1.79.H","11-MRe-2-y08-1.79.H","Life Pharmacy Metro Station","0","",""
"11-MRe-2-y08-1","T2","159.T2.11-MRe-2-y08-1.79.H","11-MRe-2-y08-1.79.H","Life Pharmacy Metro Station","0","",""
"11-MRe-2-y08-1","T2","160.T2.11-MRe-2-y08-1.79.H","11-MRe-2-y08-1.79.H","Life Pharmacy Metro Station","0","",""
"11-MRe-2-y08-1","T2","161.T2.11-MRe-2-y08-1.79.H","11-MRe-2-y08-1.79.H","Life Pharmacy Metro Station","0","",""
"11-MRe-2-y08-1","T2","162.T2.11-MRe-2-y08-1.79.H","11-MRe-2-y08-1.79.H","Life Pharmacy Metro Station","0","",""
"11-MRe-2-y08-1","T2","163.T2.11-MRe-2-y08-1.79.H","11-MRe-2-y08-1.79.H","Life Pharmacy Metro Station","0","",""
"11-MRe-2-y08-1","T2","164.T2.11-MRe-2-y08-1.79.H","11-MRe-2-y08-1.79.H","Life Pharmacy Metro Station","0","",""
"11-MRe-2-y08-1","T2","165.T2.11-MRe-2-y08-1.79.H","11-MRe-2-y08-1.79.H","Life Pharmacy Metro Station","0","",""
"11-MRe-2-y08-1","T2","166.T2.11-MRe-2-y08-1.79.H","11-MRe-2-y08-1.79.H","Life Pharmacy Metro Station","0","",""
"11-MRe-2-y08-1","T2","167.T2.11-MRe-2-y08-1.79.H","11-MRe-2-y08-1.79.H","Life Pharmacy Metro Station","0","",""
"11-MRe-2-y08-1","T2","168.T2.11-MRe-2-y08-1.79.H","11-MRe-2-y08-1.79.H","Life Pharmacy Metro Station","0","",""
"11-MRe-2-y08-1","T2","169.T2.11-MRe-2-y08-1.79.H","11-MRe-2-y08-1.79.H","Life Pharmacy Metro Station","0","",""
"11-MRe-2-y08-1","T2","170.T2.11-MRe-2-y08-1.79.H","11-MRe-2-y08-1.79.H","Life Pharmacy Metro Station","0","",""
"11-MRe-2-y08-1","T2","171.T2.11-MRe-2-y08-1.79.H","11-MRe-2-y08-1.79.H","Life Pharmacy Metro Station","0","",""
"11-MRe-2-y08-1","T2","172.T2.11-MRe-2-y08-1.79.H","11-MRe-2-y08-1.79.H","Life Pharmacy Metro Station","0","",""
"11-MRe-2-y08-1","T2","173.T2.11-MRe-2-y08-1.79.H","11-MRe-2-y08-1.79.H","Life Pharmacy Metro Station","0","",""
"11-MRe-2-y08-1","T2","174.T2.11-MRe-2-y08-1.79.H","11-MRe-2-y08-1.79.H","Life Pharmacy Metro Station","0","",""
"11-MRe-2-y08-1","T2","175.T2.11-MRe-2-y08-1.79.H","11-MRe-2-y08-1.79.H","Life Pharmacy Metro Station","0","",""
"11-MRe-2-y08-1","T2","176.T2.11-MRe-2-y08-1.79.H","11-MRe-2-y08-1.79.H","Life Pharmacy Metro Station","0","",""
"11-MRe-2-y08-1","T2","177.T2.11-MRe-2-y08-1.79.H","11-MRe-2-y08-1.79.H","Life Pharmacy Metro Station","0","",""
"11-MRe-2-y08-1","T2","178.T2.11-MRe-2-y08-1.79.H","11-MRe-2-y08-1.79.H","Life Pharmacy Metro Station","0","",""
"11-MRe-2-y08-1","T2","179.T2.11-MRe-2-y08-1.79.H","11-MRe-2-y08-1.79.H","Life Pharmacy Metro Station","0","",""
"11-MRe-2-y08-1","T2","180.T2.11-MRe-2-y08-1.79.H","11-MRe-2-y08-1.79.H","Life Pharmacy Metro Station","0","",""
"11-MRe-2-y08-1","T2","181.T2.11-MRe-2-y08-1.79.H","11-MRe-2-y08-1.79.H","Life Pharmacy Metro Station","0","",""
"11-MRe-2-y08-1","T2","182.T2.11-MRe-2-y08-1.79.H","11-MRe-2-y08-1.79.H","Life Pharmacy Metro Station","0","",""
"11-MRe-2-y08-1","T2","183.T2.11-MRe-2-y08-1.79.H","11-MRe-2-y08-1.79.H","Life Pharmacy Metro Station","0","",""
"11-MRe-2-y08-1","T2","184.T2.11-MRe-2-y08-1.79.H","11-MRe-2-y08-1.79.H","Life Pharmacy Metro Station","0","",""
"11-MRe-2-y08-1","T2","185.T2.11-MRe-2-y08-1.79.H","11-MRe-2-y08-1.79.H","Life Pharmacy Metro Station","0","",""
"11-MRe-2-y08-1","T2","186.T2.11-MRe-2-y08-1.79.H","11-MRe-2-y08-1.79.H","Life Pharmacy Metro Station","0","",""
"11-MRe-2-y08-1","T2","187.T2.11-MRe-2-y08-1.79.H","11-MRe-2-y08-1.79.H","Life Pharmacy Metro Station","0","",""
"11-MRe-2-y08-1","T2","188.T2.11-MRe-2-y08-1.79.H","11-MRe-2-y08-1.79.H","Life Pharmacy Metro Station","0","",""
"11-MRe-2-y08-1","T2","189.T2.11-MRe-2-y08-1.79.H","11-MRe-2-y08-1.79.H","Life Pharmacy Metro Station","0","",""
